Ref.No,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,Y
18231,300000,1,3,1,56,0,0,0,0,0,-1,110350,102556,103834,99368,0
13490,30000,2,2,2,22,0,0,0,0,0,0,29668,29744,29068,29567,0
20098,350000,2,1,1,36,-1,-1,-1,-1,0,0,28489,28934,20558,29866,0
6776,130000,1,1,2,30,0,0,0,0,0,0,16757,21481,22389,22535,0
18594,80000,2,2,2,25,1,-1,-1,-1,-2,-1,0,9000,380,0,0
15432,150000,1,2,2,28,0,0,0,0,0,0,134218,118580,95916,82867,0
20203,230000,2,1,1,35,-2,-2,-2,-2,-2,-2,9000,0,0,0,0
12918,210000,1,2,1,33,-2,-2,-1,-1,-1,-1,0,0,106669,13333,1
2854,390000,2,2,1,24,0,0,0,0,0,0,16406,16966,15428,13465,0
20605,110000,1,2,2,29,0,0,0,0,0,0,104968,107221,109494,111954,0
22778,140000,2,2,3,30,0,0,0,0,0,0,124288,123172,130095,122342,0
8744,240000,2,1,2,38,0,0,0,0,0,0,167856,172145,178840,186168,0
8883,230000,2,5,2,52,0,0,0,0,0,0,155131,156687,153635,74503,0
11787,50000,1,2,2,27,0,0,0,0,0,0,6105,7347,8000,8000,0
23762,180000,2,2,2,49,0,0,0,0,0,0,56677,35062,32721,32627,0
5825,50000,2,3,1,70,2,2,0,0,0,0,54084,51564,50733,30363,0
17343,120000,2,1,2,33,-1,-1,-1,-1,-1,-2,2446,326,0,28776,0
22950,190000,2,3,2,29,0,0,0,0,0,-2,132669,134605,136202,9207,0
21382,680000,1,2,2,64,0,0,0,0,0,0,568532,577681,577015,565669,0
10137,50000,2,2,2,26,0,0,0,0,0,0,48457,44932,20024,18830,0
15665,150000,2,2,1,45,0,0,0,0,0,0,135260,144927,148990,70303,0
2446,200000,1,2,2,25,1,-2,-2,-1,0,0,0,0,0,1517,1
2932,230000,2,1,2,27,1,2,0,0,-1,-1,46628,45253,10507,6742,0
10376,70000,2,1,2,24,0,0,0,0,0,0,68689,68161,69534,67399,0
22937,360000,2,2,1,44,1,2,0,0,0,0,48114,47044,47887,49158,0
16666,200000,1,2,1,45,-1,0,-1,-1,0,-1,98974,36829,31707,44433,0
23347,240000,2,1,2,33,0,0,0,0,0,0,239278,237018,238641,230758,0
12835,40000,1,2,2,26,1,2,2,2,2,2,11318,10845,12655,12156,1
13458,260000,2,2,2,35,1,-2,-2,-1,-1,-1,0,0,0,8500,0
11088,200000,1,3,1,34,0,0,0,0,0,0,75420,73548,47100,27112,0
4330,150000,2,2,2,24,1,-2,-1,-1,-1,-1,0,0,3230,1085,0
511,130000,1,2,1,31,-1,-1,-1,-1,-1,2,1261,1261,1261,1411,0
23385,50000,2,2,1,44,1,2,2,2,2,2,24622,26999,28071,27326,1
18584,360000,2,3,1,27,0,0,0,0,0,0,115730,102973,96363,85616,0
21549,30000,2,2,2,22,2,2,2,2,2,2,24874,26163,26449,27915,0
674,30000,1,2,2,25,2,2,7,7,7,6,2400,2400,2400,2400,1
7383,180000,2,1,1,47,-1,-1,-1,-1,0,-1,807,4246,2727,5507,0
6041,20000,2,2,2,23,2,2,7,7,7,6,2400,2400,2400,2400,1
6664,180000,1,2,2,30,0,0,0,0,0,0,145563,147348,143548,133408,0
3391,20000,1,2,2,44,1,2,0,0,0,0,6535,6285,7672,8390,1
8138,140000,1,1,2,27,-2,-1,0,0,0,0,25001,138430,135573,98172,0
6666,150000,1,2,1,30,1,2,-1,-1,0,0,40496,3880,1377,4007,0
8788,320000,2,2,1,39,0,0,0,0,0,0,38332,63396,66871,69339,0
18020,130000,1,2,1,48,3,2,2,2,3,3,120326,121877,118491,131444,1
19434,180000,2,2,1,39,1,-2,-2,-2,-2,-2,0,0,0,0,1
18822,330000,2,1,2,26,2,0,0,0,0,0,179887,182366,176396,171553,1
9023,60000,2,3,1,51,1,-1,-1,-1,-1,-2,0,724,0,785,0
12527,100000,2,2,1,42,-1,0,0,0,0,0,976,5476,10303,11007,1
17958,300000,1,2,1,39,-1,-1,-2,-2,-2,-2,29997,592,1049,-25,0
6339,200000,2,3,2,53,-1,0,-1,0,0,-1,784,1972,2577,2652,0
19277,110000,2,3,1,41,0,0,0,0,0,0,101316,104930,106053,108641,0
11109,210000,2,1,2,32,-1,2,-1,-1,-1,-1,552,276,381,404,0
13499,180000,2,3,1,41,2,2,2,0,0,0,100094,101204,98680,100644,1
4301,20000,1,3,1,51,-1,-1,-2,-2,-2,-2,2300,0,0,0,1
10654,210000,2,2,2,26,0,0,0,0,0,0,26847,26883,27180,27035,0
13872,330000,1,1,1,53,1,-2,-1,-1,-1,0,-317,-2066,-3283,3542,0
15721,210000,1,2,1,35,-1,-1,-2,-2,-1,-1,5811,0,0,0,0
16532,50000,1,2,2,26,-1,0,0,0,0,0,6945,7185,3412,4158,0
7902,60000,2,2,1,29,2,2,2,2,2,2,56252,57760,58250,56352,1
21626,80000,2,2,2,24,0,0,0,0,0,-1,13118,11622,12011,3210,0
22108,240000,2,2,1,28,2,2,2,2,2,0,191137,210333,206332,214981,1
16195,130000,2,3,1,36,0,0,0,0,0,0,140479,133540,126408,119174,0
23688,50000,2,2,1,50,2,2,2,2,2,2,27525,28669,28569,30097,1
2700,30000,1,2,1,36,1,3,2,0,0,0,22327,21696,21054,21315,0
11197,120000,2,2,2,28,-1,-1,-1,-1,-1,-1,4174,3821,1113,390,0
15089,20000,1,2,1,37,3,2,0,0,0,0,20334,18555,3455,4359,0
694,70000,1,1,2,30,0,0,2,0,0,2,55664,59529,57571,57871,0
6460,180000,1,3,2,47,0,0,0,0,2,0,67011,69935,72031,77597,0
16712,20000,1,2,1,33,0,0,0,2,2,-2,18706,17483,19509,18828,1
8875,60000,1,3,2,24,0,0,0,0,0,-1,33270,16636,17321,17421,0
7137,150000,2,3,1,29,0,0,0,0,0,0,118025,120493,123087,124843,0
498,20000,1,2,2,23,0,0,2,0,0,0,16440,20417,18333,18848,0
13791,50000,1,2,1,37,0,0,0,0,0,0,33105,31113,26669,29876,0
21169,110000,1,2,1,45,0,0,2,0,0,0,112987,110899,111642,109584,1
9817,50000,2,2,2,53,0,0,0,-1,-1,2,7343,7969,8832,10931,0
15079,260000,1,2,1,32,0,0,-1,-1,-1,0,29389,2981,12001,20325,0
7858,250000,2,1,2,31,1,-2,-2,-2,-2,-2,-129,-129,-329,-329,0
8876,140000,2,1,2,25,-1,-1,-1,-1,-1,-1,1605,1844,1311,643,0
13235,130000,2,2,2,35,0,0,0,0,0,2,42950,44293,45004,46257,1
13239,20000,1,1,2,22,1,2,2,0,0,0,19438,20528,19464,18604,1
10048,260000,1,2,1,46,0,0,0,0,0,0,29562,22429,11333,11651,0
10938,500000,2,1,1,47,-2,-2,-2,-2,-2,-2,97832,47708,131063,131508,0
14250,150000,1,1,1,39,0,0,0,0,0,0,65627,64803,62844,61785,0
5428,50000,2,3,1,50,0,0,2,0,0,0,35415,38940,36319,22538,0
18596,20000,2,3,2,24,-1,-1,-1,-1,-1,-2,5103,3773,10132,4818,0
1496,170000,1,2,1,36,2,2,2,0,0,0,75960,64683,51184,37938,0
22427,250000,2,2,1,33,-1,-1,-1,-1,-1,-1,484,0,242,28932,0
6889,80000,1,2,2,23,0,-1,2,-1,-1,-2,25992,904,68,232,0
19409,210000,2,2,1,36,1,2,0,0,0,0,167970,161852,163600,162303,1
15180,90000,2,2,2,28,2,2,0,0,0,2,65521,63869,65212,66627,1
6311,440000,2,1,1,33,-2,-2,-2,-2,-2,-1,0,0,0,0,0
4669,80000,1,2,2,42,0,0,0,0,0,0,75264,75919,78078,28868,0
21852,80000,2,5,2,27,0,0,0,0,0,0,81787,77845,60159,54151,0
10648,720000,2,1,1,45,0,0,0,0,0,0,125529,112933,105582,104501,0
17058,30000,2,3,2,22,2,2,0,0,0,0,29793,29008,29047,29507,1
21120,160000,1,1,1,40,0,0,2,2,-1,2,4024,6484,3503,-473,1
3738,480000,1,1,1,44,0,0,0,0,0,0,350110,316685,312615,316685,0
11671,20000,1,2,1,31,0,0,0,0,0,0,18490,25404,19789,19985,0
11589,280000,1,2,2,30,-1,-1,-1,-1,-1,-1,651,1650,651,651,0
9274,500000,1,2,2,28,0,0,0,0,0,0,24677,28287,32988,21579,0
21080,260000,1,2,1,34,0,0,0,0,0,0,186189,176135,130369,68014,1
713,360000,2,1,1,30,1,2,-1,0,-1,-1,18886,14249,3821,2404,0
13857,170000,1,1,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,1
22609,260000,2,2,1,45,0,0,0,0,0,0,113872,118281,119564,68707,0
17798,50000,1,3,2,23,-1,-1,2,0,0,-2,1789,4249,4038,5275,1
8728,30000,1,2,1,45,1,2,2,0,0,2,14286,15304,14766,14763,1
4396,50000,2,1,2,23,-1,-1,-1,0,0,-1,1413,-60,550,390,0
6485,210000,2,4,2,25,0,0,0,0,-2,-2,179248,21612,5259,-243,0
7080,120000,2,3,1,42,-1,-1,-1,0,-1,0,2207,263,4531,1211,0
9205,160000,2,1,2,25,0,0,0,0,0,0,76038,64399,52532,39455,0
345,180000,2,1,2,26,0,0,0,0,0,0,145403,138232,130553,105894,0
5078,320000,2,2,1,29,-1,-1,-1,0,0,0,3196,7655,204787,122501,1
23459,80000,2,2,1,44,-2,-2,-2,-1,4,3,0,0,0,600,0
886,70000,2,2,2,23,0,0,0,0,0,0,49605,51804,53041,55150,0
16733,240000,1,3,1,42,2,2,2,2,2,2,259511,258208,245397,245014,0
7655,30000,1,1,2,24,0,0,0,0,0,0,27576,27089,27986,28580,0
12333,360000,1,2,1,43,-2,-2,-2,-2,-2,-2,0,751,327,0,0
13768,50000,2,1,2,28,-1,-1,-1,-1,-1,-1,2926,1252,435,1309,0
6468,200000,1,1,2,27,1,-1,-1,-1,-1,-1,-36,7203,5360,4481,0
12188,90000,2,2,2,23,-1,-1,-1,-1,0,0,13808,4300,2748,1048,0
19451,420000,2,1,2,27,0,0,0,0,0,0,198604,202935,207548,211990,0
9158,330000,2,2,1,45,0,0,0,0,0,0,123813,127050,135631,138036,0
10522,100000,1,2,1,51,3,4,3,2,2,2,56002,55557,54083,54601,1
11269,130000,2,1,2,26,-2,-2,-2,-2,-2,-1,0,0,0,402,0
3099,50000,2,3,1,50,0,0,0,0,0,0,38499,39216,15554,8704,0
21259,240000,1,1,1,50,-1,-1,-1,-2,-1,-1,35117,17330,58422,54755,0
4554,350000,2,2,1,32,-2,-2,-1,0,0,0,19637,239770,8111,198877,0
7451,150000,2,3,2,32,0,0,0,0,0,0,113932,87187,81491,77078,1
1853,150000,2,1,2,33,0,0,0,0,0,0,96066,98277,88202,48179,0
22155,200000,2,2,1,30,-1,2,-1,2,0,0,1877,1690,6314,6034,0
16590,50000,1,2,2,25,0,0,0,0,0,0,48336,49377,48626,38587,0
6940,50000,2,1,2,23,-1,-1,-1,-1,-1,-1,15512,2552,13890,2545,0
13530,90000,1,1,2,29,-1,-1,-1,0,-1,-1,140,0,280,140,0
6662,190000,2,1,1,33,0,0,-1,-1,-1,-1,42740,46046,10725,1582,0
16040,200000,2,2,1,31,3,2,2,2,2,2,5000,5000,5000,5000,1
1771,360000,1,2,1,56,-1,-1,-1,-1,-1,-1,750,1224,3206,291,0
4225,100000,1,1,1,42,-1,2,-1,-1,-1,-1,2206,1016,452,1016,1
20537,180000,1,2,2,26,0,0,0,0,0,0,67276,65363,68877,48958,0
1426,120000,1,1,2,27,-1,-1,-1,-1,0,0,316,316,1360,9474,0
6449,20000,2,2,2,22,0,0,0,0,0,0,17503,12245,12974,14192,0
16398,20000,2,3,1,42,0,0,0,0,0,0,18650,15456,16504,17496,0
9570,20000,1,2,1,38,0,0,0,0,2,0,6715,7736,8745,9394,0
6483,190000,1,2,2,26,0,0,0,0,0,0,155260,136185,139013,140035,0
10224,120000,1,2,2,32,0,0,0,0,0,0,113650,105592,105428,76543,0
1234,100000,2,2,1,40,-1,-1,-1,0,-1,-1,326,326,652,326,0
15547,280000,1,1,1,47,-1,-1,-1,-1,-1,-1,3587,3187,3190,1982,0
10061,10000,2,1,1,37,0,0,-2,-2,-2,-2,5300,0,0,0,0
17633,60000,2,2,2,30,0,0,0,0,0,0,10809,11160,10913,12469,0
8984,210000,2,1,2,33,-1,-1,-1,0,0,-2,1888,320,1403,418,1
17161,230000,2,2,2,27,0,0,0,0,0,0,73521,75691,77867,80957,0
2499,50000,1,3,1,36,0,0,0,0,0,0,74969,76012,77330,70579,1
5626,530000,2,1,2,39,0,0,0,0,0,0,439330,407763,364298,345867,0
10571,360000,2,1,1,40,-1,-1,-2,-1,-1,-1,10210,-1814,-11035,12319,0
6113,500000,1,1,2,28,-2,-2,-2,-1,2,-1,17155,0,0,1116,0
14134,200000,1,1,2,60,-1,-1,-1,-1,-1,-1,12716,12453,21910,12474,0
22523,20000,2,2,1,34,2,2,2,2,2,2,13552,16513,17549,18907,0
10837,50000,1,2,2,44,0,0,0,0,0,0,16726,18144,19116,19543,0
8035,380000,2,2,2,31,0,0,0,0,0,0,200932,190991,175028,162699,0
19422,210000,2,2,1,35,-1,-1,-1,-1,0,-1,188,971,2871,5087,1
13389,20000,1,3,1,45,-1,2,0,0,2,0,5577,5346,9984,19089,0
2645,170000,2,2,1,49,1,2,0,0,0,0,153322,149027,150920,145689,1
15190,90000,2,2,2,24,1,2,0,0,0,0,88550,78892,75808,63362,1
3073,210000,1,2,1,40,-1,-1,0,0,0,0,5130,15266,11423,9329,0
20178,60000,2,2,1,43,0,0,0,0,0,0,60788,61005,60164,31211,0
19745,460000,2,1,1,45,-1,-1,-1,-1,-1,-1,184,1899,1819,1572,0
7730,190000,1,3,1,44,1,-1,2,0,0,0,-1600,2400,2184,2184,0
170,50000,2,2,2,22,0,0,0,0,0,0,28040,29092,29366,27737,0
23067,320000,2,1,2,32,-1,0,-1,-1,-1,-1,13122,6796,7788,6751,0
13619,30000,1,2,2,29,0,0,0,0,0,0,12174,13309,13874,15304,0
296,200000,1,1,2,31,0,0,0,0,0,0,194353,197344,186292,133345,0
2742,90000,1,2,2,28,0,0,0,0,0,0,55779,51886,52495,47727,0
9430,400000,2,2,2,30,2,0,0,0,0,0,24054,25381,26085,26779,0
8973,80000,2,1,2,26,0,0,0,0,0,0,78128,71083,58715,39389,1
16207,220000,2,1,1,38,0,0,0,0,0,0,136269,138972,141900,144764,0
9973,300000,2,1,2,39,-1,-1,-2,-2,-2,-2,2019,-1,-1,-1,1
7217,80000,2,3,1,46,2,0,0,0,0,2,77490,80204,79650,81338,1
12070,80000,2,2,1,44,0,0,0,0,0,0,47102,24470,25614,21053,0
8205,150000,1,1,1,40,0,0,0,0,-1,0,123548,94995,52874,64269,0
9495,100000,1,3,2,25,2,2,2,0,0,0,96889,102893,99176,80358,1
22975,210000,2,2,2,32,-2,-2,-2,-2,-2,-2,355,975,410,0,0
22453,50000,2,2,3,44,0,0,0,0,0,0,42941,44002,43378,28048,0
4266,500000,2,1,2,34,-1,0,0,0,0,0,218570,218978,218778,236377,0
4077,90000,1,2,1,37,1,2,2,2,2,0,9549,9257,11983,12065,0
12791,180000,1,2,1,44,-1,-1,-1,-1,-1,-1,1110,1110,1110,1110,0
19017,190000,2,2,1,36,0,0,0,0,0,0,185788,185959,179458,162482,0
20879,380000,1,3,1,39,0,0,0,0,0,0,37096,45148,60615,65016,0
22868,210000,2,3,1,34,-2,-2,-2,-2,-2,-2,11848,5677,8173,6855,0
11287,200000,2,3,1,42,0,0,0,0,2,-1,1554,1645,1408,1800,0
14692,20000,1,2,2,28,2,2,2,2,2,2,12762,12272,14255,13729,1
1001,100000,1,2,1,29,0,0,0,0,-1,-1,94453,95860,67782,-2618,0
4406,360000,1,2,2,28,-1,-1,-1,-1,-1,-1,9780,6672,11201,9718,0
10244,260000,1,2,2,30,-1,-1,-1,-1,-1,-1,326,326,326,326,0
21783,130000,2,1,2,25,0,0,0,0,0,0,55368,58035,47313,44568,0
9087,50000,1,2,1,36,0,0,0,0,0,0,47606,48653,50144,47838,0
11941,410000,1,1,2,37,0,0,0,0,0,0,59728,66109,67396,70701,0
1433,230000,1,2,2,32,2,2,2,2,2,2,189567,189023,187521,182671,1
7541,210000,2,2,2,33,0,0,0,0,0,0,19951,21620,23251,24358,0
5583,80000,1,2,1,34,0,0,0,-2,-2,-2,11460,16000,0,0,0
5390,200000,2,1,2,35,0,0,0,0,0,0,75203,77949,74865,72766,0
1222,30000,2,1,2,24,-1,-1,-1,0,0,0,3019,1479,18860,950,0
16809,110000,1,2,1,38,0,0,0,0,0,0,42617,42229,42214,41405,0
392,280000,2,2,1,39,1,-1,0,0,0,0,-1312,35918,37297,37154,1
1404,470000,1,1,2,33,-1,-1,-1,0,0,-1,5613,11576,7017,1185,0
8075,80000,2,2,2,30,0,0,0,2,0,0,35738,37108,41012,40052,0
5924,230000,2,1,2,33,-1,-1,-2,-2,-2,-2,6283,0,0,0,0
17414,30000,2,2,2,47,2,2,2,2,2,2,15089,16039,17080,17302,1
11405,40000,1,1,2,24,0,0,0,2,0,0,36904,34372,38496,37580,0
18207,500000,1,1,2,48,1,-2,-1,-1,0,0,-471,-471,157,20697,0
7165,320000,2,1,2,32,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,1
5102,140000,2,2,1,35,-1,-1,-1,-1,-1,-1,4694,4340,4332,4058,1
10001,260000,2,1,1,40,-2,-2,-2,-2,-2,-2,2500,0,0,0,0
13748,150000,2,2,2,27,0,0,0,0,0,0,143596,147891,147248,139846,0
10494,30000,1,2,2,25,-2,-2,-2,-2,-2,-2,836,836,390,390,0
9341,30000,2,2,1,45,2,2,2,0,0,0,30330,30948,29480,28805,1
13840,200000,2,1,1,32,-1,2,-1,-1,0,-1,220,110,110,11946,1
4696,380000,1,2,1,58,0,0,0,0,0,0,369699,331755,303016,290019,0
16648,70000,1,3,1,40,0,0,0,0,0,-1,41986,31059,23283,11523,0
23093,470000,2,2,2,33,-2,-2,-2,-2,-1,-1,0,0,0,0,1
16413,230000,2,2,1,42,-1,-1,-2,-2,-2,-2,3210,0,0,0,0
21654,120000,2,1,2,27,-1,-1,0,0,0,0,13060,23008,119558,93652,0
7907,70000,2,2,2,22,0,0,0,0,0,0,57889,33868,33390,26457,0
10766,10000,1,2,2,23,2,0,0,0,0,0,8206,6828,9694,9888,0
7986,360000,2,1,2,32,-1,-1,-1,-1,0,-1,42524,53303,3924,43900,0
20252,90000,2,3,1,54,-2,-2,-2,-2,-2,-2,0,0,0,0,1
18167,20000,1,2,2,35,0,0,0,0,0,0,17042,17544,15292,16509,0
4980,100000,2,1,1,35,0,0,-1,-1,-1,-1,52708,15075,20035,4116,0
13506,340000,1,3,2,38,-2,-2,-2,-2,-2,-2,660,1131,291,291,0
9977,110000,2,1,2,32,1,-1,0,0,0,-2,0,1670,11693,7903,0
14441,50000,2,1,2,33,1,-2,-1,0,0,-1,0,0,12493,28365,0
5027,50000,1,2,1,25,0,0,0,0,0,0,48213,47750,46153,45572,0
2433,30000,2,2,1,34,2,2,2,2,0,0,31746,32743,32931,30727,1
1133,270000,1,1,1,44,3,3,4,4,4,4,256402,264267,271951,278509,0
6609,10000,2,2,2,22,0,0,0,0,0,2,5964,7145,8144,8861,0
10247,180000,1,2,1,35,0,0,0,0,0,0,95757,76696,77720,79430,0
18401,90000,2,2,2,23,0,0,0,0,0,0,29357,26003,27090,27767,0
15078,50000,1,6,1,45,0,0,0,0,-1,0,33634,34770,34948,-52,0
6783,500000,1,1,1,32,1,1,1,1,0,0,48169,53197,63010,64178,0
16555,10000,1,1,2,30,3,2,2,7,7,7,2300,2300,2300,2300,1
4698,130000,1,2,2,28,2,2,2,0,0,0,134505,135624,129959,93360,1
3527,70000,1,2,1,42,0,0,0,0,0,0,70293,69199,66398,66282,0
9830,250000,1,1,2,56,-2,-2,-2,-2,-2,-2,777,-3,772,-8,0
10484,110000,1,3,1,43,-1,-1,-1,0,0,0,390,5050,63032,33228,0
7591,70000,2,2,2,23,0,0,0,0,0,0,57034,58224,59158,60675,0
8274,80000,1,1,2,28,0,0,0,2,0,0,47933,39695,42372,41393,0
10949,180000,1,3,1,39,0,0,0,0,0,2,122187,123790,125258,125214,1
192,60000,2,1,2,27,2,0,0,0,2,0,19625,20347,21669,23005,1
23676,340000,2,1,1,36,1,-1,-1,-1,-1,-1,0,544,4881,717,0
2322,30000,2,2,1,39,-1,3,2,0,-1,3,1742,1560,780,780,0
17046,20000,2,1,2,25,-1,-1,-1,-1,0,0,4541,0,724,18589,1
10358,190000,2,6,1,48,0,0,0,0,0,0,146034,142003,135885,102718,0
8688,50000,2,3,1,43,0,0,0,0,0,0,39177,39607,17070,13038,0
4601,30000,1,1,2,26,0,0,-1,-1,-1,-1,27172,27000,780,0,0
1784,80000,2,1,2,22,-1,-1,0,0,-2,-2,10439,11501,12113,-33,0
15423,500000,2,1,2,54,0,0,0,0,0,0,260356,253580,239479,200081,0
11877,180000,2,2,2,36,1,-2,-2,-2,-1,-1,0,0,0,0,0
20520,50000,1,1,2,26,0,0,0,0,0,0,43226,19278,18403,19369,0
12617,20000,1,1,2,23,0,0,0,0,0,-1,18055,2059,2576,1834,0
13775,300000,2,1,2,25,1,-2,-1,0,0,0,-4,-231,10610,10520,0
7410,80000,1,2,1,48,0,0,0,0,0,-1,46495,8241,11000,16000,0
6603,50000,2,2,2,38,0,0,0,0,0,0,33801,27027,24459,23161,0
6028,110000,1,1,1,36,0,0,0,0,0,0,104498,107819,109836,44356,0
3196,20000,1,3,2,39,0,0,0,0,2,2,7824,9000,9867,11929,0
5725,50000,2,1,2,25,2,2,2,2,2,2,45708,48862,47748,50799,1
12849,30000,2,3,1,51,0,0,0,0,0,0,17454,18964,20442,21592,0
3616,390000,1,3,1,39,0,0,0,0,0,0,475934,308108,205228,185134,0
18657,90000,2,2,2,26,1,2,2,2,2,2,86335,88520,90311,91431,0
7323,360000,1,2,1,30,2,2,2,2,2,-2,2500,2500,2500,2500,1
8353,300000,2,2,1,31,-1,-1,-1,-1,-1,-1,3863,4242,5090,309,0
23472,100000,2,3,1,30,1,2,2,0,0,0,46809,47121,45239,44712,0
2604,340000,1,1,2,30,0,0,-1,-1,-1,0,1933,2855,872,981,0
23102,290000,2,1,1,36,-2,-2,-2,-2,-2,-2,3602,6107,4536,6074,0
17384,340000,2,2,1,40,0,0,0,0,0,0,244451,230907,228760,229404,0
13107,360000,2,1,1,49,1,-2,-2,-2,-2,-2,0,0,0,0,0
5312,80000,1,2,1,46,0,0,2,0,0,0,30773,38879,26128,29137,0
17422,190000,2,2,1,31,1,-1,-1,2,-1,-1,-92,465,3022,1397,0
17965,20000,1,3,2,45,0,0,0,0,0,0,18416,13656,9022,5961,0
5677,160000,1,2,2,43,0,0,-2,-2,-2,-2,8460,0,0,0,0
7641,230000,1,1,2,32,-2,-2,-2,-2,-2,-2,2785,3943,3126,3126,0
20635,80000,1,2,2,30,0,0,2,-1,-1,-2,53627,64913,19476,61302,0
10007,170000,1,2,2,35,0,0,0,0,0,2,115634,118823,120475,109993,0
10500,420000,2,2,1,47,1,-2,-2,-2,-2,-2,0,0,0,0,0
11000,50000,1,1,2,23,0,0,0,0,0,0,20655,21718,22316,22762,0
4876,40000,2,3,1,41,1,2,2,2,2,0,20057,20931,21780,23114,0
7919,110000,1,1,2,25,0,0,0,0,0,0,51139,53797,56394,58341,0
9463,50000,1,2,1,36,2,2,2,2,0,0,49732,48658,51802,50737,1
5812,210000,2,1,1,34,0,0,0,0,0,0,201324,207222,209189,106090,0
5966,50000,2,2,1,32,0,0,0,0,0,0,44751,43952,29136,19048,0
11544,260000,1,1,1,36,0,0,0,0,0,0,239206,212271,191813,193555,1
12271,150000,1,1,1,42,-1,-1,-1,-1,-1,-1,2716,0,1106,1323,0
15354,520000,2,1,1,46,1,2,2,0,0,2,133890,106928,37238,36293,0
13851,290000,2,1,1,52,-1,-1,-1,0,0,-1,33765,2682,470,119955,0
22842,150000,2,3,1,34,0,0,0,-1,-1,-1,28210,19130,10000,8000,0
2489,110000,2,2,1,33,2,2,2,2,2,0,110327,112130,108533,112475,1
2539,250000,2,1,1,42,0,0,-2,-2,-2,-2,25298,0,0,0,0
14755,300000,2,1,1,29,0,0,0,0,0,0,64437,65905,67344,69268,0
894,320000,1,1,2,27,0,0,0,0,0,0,137574,199563,122093,105425,0
13557,200000,1,1,2,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0
19323,60000,2,2,1,38,7,6,5,4,3,2,126220,76247,72225,67850,0
8348,360000,1,1,1,40,0,-1,-1,-2,-1,2,21489,40715,-34041,-34503,0
65,130000,2,2,1,51,-1,-1,-2,-2,-1,-1,99,0,0,0,0
6271,50000,2,1,1,55,0,0,0,0,0,0,25043,26411,27451,19431,0
6973,230000,1,1,1,38,-1,-1,-1,-1,-1,-1,1902,2161,1144,1346,0
7468,460000,1,1,1,40,0,0,0,0,0,0,100026,89681,81812,82326,0
5845,180000,2,1,2,27,0,0,2,0,0,0,99137,119635,115839,105643,0
7546,80000,2,3,2,34,-2,-2,-2,-2,-2,-2,585,-395,-2241,0,0
5972,80000,1,2,1,28,0,0,0,0,0,0,32114,28984,16391,3729,1
12487,200000,2,3,1,50,0,0,0,0,0,0,141886,141771,141129,134295,0
15999,60000,2,1,2,25,-1,2,-1,-1,-1,-1,538,269,269,269,1
1608,270000,2,1,1,37,-1,-1,-1,-1,-1,-1,264,264,1191,3691,1
11873,70000,2,1,2,48,0,0,0,0,0,0,62319,65102,63529,61778,0
8250,180000,1,1,2,38,0,0,0,0,0,0,141510,144439,146529,151106,1
22917,300000,2,1,1,35,-1,-1,-2,-2,-2,-1,5345,0,0,0,0
22286,30000,2,3,1,29,1,2,2,2,2,2,27705,28452,29693,30206,1
562,360000,2,2,2,52,-2,-2,-2,-2,-2,-2,640,2113,-6,999,0
21308,20000,1,2,2,52,0,0,0,0,0,0,19626,20002,19916,18970,1
23155,180000,2,2,1,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0
3193,150000,2,1,2,25,0,0,0,0,0,0,42437,35082,19538,13277,0
4589,50000,1,2,1,43,2,0,0,0,0,0,30106,30566,30699,30038,1
12139,50000,2,1,2,25,0,0,0,0,0,0,42056,46024,45452,45450,1
11918,90000,2,2,1,34,1,-1,-1,-2,-2,-1,0,2098,0,0,0
11438,50000,2,2,1,24,0,0,0,0,0,0,37159,30814,27382,28081,0
11212,130000,1,2,2,26,2,2,0,0,0,0,134836,128038,126862,97925,1
4307,20000,2,2,2,24,0,0,0,0,0,0,14367,16130,18136,18258,0
18860,140000,2,2,2,28,0,0,0,0,0,0,129925,131624,133763,133195,0
12293,130000,2,2,2,26,0,0,0,0,0,-2,110922,113974,126194,17832,1
20474,20000,1,3,2,27,0,0,-2,-2,-2,-2,36908,0,0,0,0
13614,340000,1,1,2,25,-1,0,0,0,0,0,239715,421651,203784,181490,1
11549,60000,2,1,2,30,0,0,0,0,0,0,24396,25463,27036,27074,0
6404,100000,2,3,2,27,0,0,0,0,0,2,53423,39096,40037,40584,1
18639,80000,2,1,2,25,-1,-1,2,-1,-1,-2,746,4824,690,6097,0
18734,50000,2,2,1,24,0,0,0,0,0,-2,44159,41904,46174,40675,0
13203,50000,2,2,1,50,0,0,0,0,0,0,8925,9208,10238,10700,0
13169,210000,2,1,1,66,0,0,0,0,0,0,132797,135581,138644,141679,0
7032,200000,2,1,1,40,-1,-1,-1,-1,-1,-1,16204,7870,18041,4288,0
20699,80000,1,3,2,44,0,0,0,0,-1,-1,55297,56677,57687,4500,1
5946,270000,1,0,2,39,1,-1,-1,-1,-1,-2,0,10193,69553,18607,0
15874,80000,2,1,2,29,0,0,0,0,0,0,33947,37339,36601,40589,0
5397,50000,1,3,1,39,-1,-1,-1,-1,-1,-1,2522,0,2866,1961,0
